Surp(One) Surp(A_few) Surp(Some) Surp(Most) Surp(All)
BEGIN INCREMENTAL MODELS
ModelName: /content/drive/MyDrive/Zarpies/models/incremental/gpt2_adapted_zarpiesT1
8.00731372833252 3.2098283767700195 8.148163795471191 9.805976867675781 10.427220344543457
7.334997177124023 3.715804100036621 9.877111434936523 11.544929504394531 12.381830215454102
9.82376766204834 6.869210243225098 11.865989685058594 14.27115535736084 14.323075294494629
7.319709777832031 1.971327781677246 7.217087745666504 9.329058647155762 8.917356491088867
5.596498489379883 2.195246696472168 7.349762916564941 9.031076431274414 8.721673011779785
7.19287109375 5.154475212097168 10.828075408935547 11.515633583068848 12.597522735595703
14.089245319366455 12.703207969665527 17.385473251342773 18.77292823791504 18.473320484161377
10.384787559509277 6.832675933837891 11.159627914428711 12.301338195800781 13.010486602783203
7.203705787658691 2.558856964111328 7.97308349609375 8.964200019836426 8.355599403381348
8.071603775024414 3.0459442138671875 8.818849563598633 10.293530464172363 9.882488250732422
8.050436973571777 2.9209728240966797 6.905780792236328 8.08686351776123 8.975055694580078
5.360190391540527 1.1250114440917969 6.082132339477539 8.34725284576416 8.55065631866455
6.136972427368164 24.84626579284668 27.6216459274292 29.839673042297363 28.327019691467285
9.502945899963379 9.347808837890625 15.990038394927979 15.0272216796875 18.487120628356934
5.637928009033203 1.3797807693481445 4.973102569580078 6.188412666320801 7.687417984008789
6.468544006347656 1.8041181564331055 6.397554397583008 8.69361400604248 8.899271011352539
6.777517318725586 1.8740520477294922 5.942312240600586 7.400590896606445 7.512173652648926
6.90042781829834 1.2944908142089844 6.208498001098633 6.427179336547852 7.328585624694824
6.913138389587402 1.638005256652832 6.595226287841797 8.174383163452148 9.751426696777344
7.584280967712402 4.4030609130859375 8.424020767211914 11.245351791381836 11.305753231048584
7.281709671020508 1.6404190063476562 6.957184791564941 8.2295560836792 8.13598346710205
7.093899726867676 1.617635726928711 5.875199317932129 6.361316680908203 8.115880966186523
ModelName: /content/drive/MyDrive/Zarpies/models/masked/bert-base-uncased_adapted_zarpiesT3
20.336031913757324 20.18233299255371 22.946828842163086 23.414488792419434 20.965710639953613
42.28481960296631 31.949259757995605 40.026559829711914 40.37457466125488 35.10076713562012
23.56837558746338 21.54586410522461 22.857422828674316 23.539865493774414 22.828948974609375
27.195731163024902 20.59091567993164 25.97153091430664 26.196836471557617 23.52286148071289
29.719133377075195 26.001957893371582 27.92034912109375 27.989173889160156 23.60389995574951
22.56675434112549 19.878247261047363 22.070268630981445 23.45449161529541 20.91626262664795
41.80308151245117 33.76522922515869 39.50698375701904 39.41343688964844 35.723005294799805
24.39369487762451 30.926751136779785 29.3317813873291 30.51394748687744 25.50450038909912
20.370655059814453 15.853282928466797 18.867172241210938 19.98455238342285 17.792614936828613
30.7591609954834 28.999855041503906 33.78126907348633 33.89527893066406 28.230793952941895
24.554763793945312 18.921048164367676 24.770864486694336 24.837037086486816 21.492833137512207
32.600284576416016 31.734453201293945 32.823001861572266 32.79396343231201 30.642579078674316
37.9717435836792 35.57061290740967 33.08230113983154 33.287198066711426 30.145216941833496
25.35089683532715 21.162014961242676 27.079901695251465 27.55616569519043 23.631754875183105
23.245864868164062 12.559159278869629 21.442564010620117 22.771257400512695 18.70147705078125
30.862664222717285 26.586935997009277 31.82738208770752 32.060519218444824 29.298754692077637
17.40888214111328 16.352883338928223 20.502692222595215 21.9658784866333 19.83130645751953
24.524399757385254 24.8266019821167 21.318347930908203 22.010555267333984 19.928637504577637
28.381210327148438 23.008410453796387 27.0640230178833 27.050915718078613 23.335471153259277
24.43627643585205 25.759248733520508 28.130449295043945 29.07077693939209 25.90126323699951
65.17372798919678 71.16565418243408 70.05745697021484 72.46740293502808 70.00909566879272
26.389562606811523 22.224550247192383 27.327199935913086 28.306477546691895 24.42382049560547
29.66270351409912 24.403764247894287 32.14233207702637 33.15265703201294 29.16242504119873
19.841251373291016 11.412510871887207 20.804855346679688 21.472394943237305 18.85508155822754
26.265856742858887 21.298038482666016 29.789420127868652 30.28349208831787 24.6795711517334
23.943830490112305 20.1516695022583 25.49284553527832 27.139366149902344 24.491539001464844
27.680241584777832 24.532137870788574 27.79912567138672 30.06372833251953 25.756608963012695
27.538345336914062 22.05226230621338 29.34937286376953 29.132606506347656 25.098194122314453
24.147945404052734 18.670780181884766 24.004395484924316 25.201173782348633 21.689067840576172
35.61623668670654 30.937737464904785 33.845882415771484 33.75371074676514 28.88798999786377
30.92446517944336 26.940783500671387 33.45208740234375 34.379568099975586 29.37901210784912
34.45296287536621 29.667668342590332 35.531185150146484 35.47432565689087 32.57387828826904
37.64632225036621 33.7760705947876 38.06057929992676 38.34565734863281 32.356919288635254
23.35245418548584 18.783475875854492 23.597949028015137 23.9475040435791 21.619277000427246
32.815385818481445 28.932150840759277 33.122108459472656 33.26676368713379 29.093889236450195
31.787360191345215 27.89838981628418 34.20359230041504 35.69474792480469 31.582263946533203
31.12633514404297 30.428802490234375 32.71043586730957 33.5109920501709 28.425646781921387
29.11824131011963 24.989508628845215 30.05262565612793 30.400291442871094 26.68557357788086
24.625277519226074 22.46090602874756 24.827425003051758 26.19575595855713 21.91029930114746
37.30936908721924 35.98605918884277 40.07955455780029 39.99057483673096 34.76234722137451
22.67796039581299 20.694805145263672 24.70743179321289 25.290781021118164 22.437312126159668
25.607833862304688 23.291336059570312 28.733379364013672 28.801433563232422 25.543463706970215
35.084696769714355 30.666223526000977 36.9077091217041 36.5539665222168 32.988247871398926
18.800101280212402 13.926543235778809 19.98601531982422 21.043204307556152 19.567886352539062
39.79287624359131 38.14356708526611 43.84998798370361 43.64352512359619 37.63634777069092
24.25795078277588 26.257346630096436 32.44693470001221 32.58806848526001 28.05858612060547
28.987242698669434 23.92655086517334 30.65853500366211 31.886605262756348 27.317729949951172
21.542136192321777 21.448962211608887 25.639739990234375 25.442657470703125 22.967348098754883
34.79562473297119 28.842256546020508 36.15121555328369 36.08950710296631 32.10604763031006
32.94105529785156 24.15330696105957 33.16944122314453 34.41021919250488 26.090685844421387
30.084373474121094 26.550722122192383 32.19519519805908 32.10376453399658 26.397098541259766
26.90800952911377 28.800996780395508 34.022613525390625 33.87994861602783 29.63435649871826
30.244060516357422 29.904529571533203 29.427340507507324 30.13178062438965 27.19404888153076
18.17085838317871 12.103116035461426 18.52472972869873 19.849220275878906 18.082667350769043
23.597792625427246 20.426145553588867 23.12691307067871 24.115527153015137 20.969356536865234
26.30573844909668 23.593080520629883 26.827452659606934 28.0407772064209 23.087743759155273
28.13249683380127 19.984037399291992 23.747740745544434 24.307347297668457 21.894909858703613
25.005377769470215 21.220582962036133 26.986021041870117 28.05558204650879 23.953526496887207
27.486519813537598 28.933405876159668 34.55244445800781 33.77218532562256 29.705472946166992
24.624356269836426 21.443775177001953 26.586036682128906 26.125041007995605 22.995232582092285
22.314525604248047 16.008158683776855 20.93671989440918 21.322035789489746 17.943215370178223
36.325815200805664 32.20623588562012 36.95267105102539 36.54639434814453 32.72574710845947
25.897664070129395 22.909062385559082 25.33898639678955 26.848655700683594 24.58570098876953
27.745445251464844 20.959867477416992 25.93679714202881 26.89251708984375 24.75859832763672
35.40739822387695 32.15399646759033 36.911895751953125 36.74416160583496 33.1711311340332
64.80849170684814 66.44780015945435 68.61597156524658 70.33740282058716 66.82183170318604
32.42216682434082 28.364872932434082 33.49178695678711 32.609097480773926 30.034622192382812
20.861802101135254 17.082855224609375 21.76267910003662 22.918557167053223 19.343589782714844
24.555173873901367 19.196118354797363 24.63864517211914 25.48467445373535 21.606600761413574
23.270020484924316 19.450913429260254 25.965436935424805 25.867173194885254 22.257659912109375
30.541656494140625 25.851059913635254 30.430105209350586 30.42787456512451 27.64847183227539
27.58700466156006 23.167529106140137 29.523096084594727 29.795072555541992 27.187663078308105
23.421711921691895 25.395838737487793 28.64781093597412 30.14741849899292 28.524367332458496
32.33983325958252 32.152955055236816 33.71398735046387 35.31117820739746 32.6711368560791
30.28657865524292 24.98319435119629 30.520769596099854 31.047354698181152 28.599695682525635
23.960838317871094 25.428647994995117 31.0264253616333 33.10013008117676 28.978266716003418
27.88473415374756 21.534005165100098 27.683950424194336 28.157906532287598 24.372672080993652
26.81729221343994 24.591352462768555 26.9846773147583 27.149690628051758 24.400023460388184
26.372312545776367 25.345945358276367 27.3021183013916 27.669249534606934 25.175594329833984
25.36958408355713 20.137657165527344 25.925475120544434 27.241400718688965 24.3543758392334
30.818471908569336 23.65153217315674 31.334291458129883 33.014214515686035 28.092936515808105
25.37092685699463 19.37903118133545 24.61196231842041 24.9463472366333 21.421608924865723
30.209814071655273 35.58388423919678 40.87303829193115 40.86812114715576 35.422903060913086
30.290413856506348 29.094679355621338 32.168152809143066 32.28445816040039 27.801424026489258
31.1689395904541 27.200020790100098 28.512462615966797 28.11512279510498 25.374436378479004
25.589303970336914 22.47329330444336 25.423245429992676 26.118064880371094 22.767956733703613
34.63506317138672 34.27015209197998 37.55851173400879 37.721131324768066 33.53551769256592
28.474955558776855 21.133965492248535 27.831382751464844 27.873764991760254 23.62690258026123
22.127772331237793 15.554295539855957 19.784314155578613 20.782050132751465 18.8732271194458
36.489824295043945 37.69483184814453 37.868470191955566 37.89387512207031 34.60834884643555
21.904507637023926 16.459750175476074 20.078505516052246 21.079055786132812 18.544363975524902
31.704294204711914 30.872426986694336 34.98528575897217 35.32473659515381 32.09867191314697
39.52224826812744 44.66227912902832 48.4431676864624 49.02963733673096 46.0510835647583
23.55384349822998 18.469122886657715 23.414666175842285 23.889124870300293 22.099838256835938
24.709399223327637 24.674293518066406 28.038002014160156 29.255425453186035 26.323774337768555
24.99779224395752 16.675841331481934 22.906539916992188 23.87882900238037 21.624862670898438
27.5417423248291 22.074559211730957 26.45515727996826 27.239179611206055 24.967025756835938
32.149386405944824 27.5360689163208 33.53612232208252 34.52329730987549 29.63267707824707
24.233555793762207 19.068716049194336 24.905071258544922 25.24315357208252 21.778210639953613
32.20010757446289 25.116280555725098 30.07571792602539 30.08037281036377 25.75218391418457
30.052854537963867 32.67289447784424 39.70823860168457 39.57875156402588 33.57835578918457
38.89446449279785 34.7318639755249 41.2018985748291 40.802428245544434 37.00595760345459
33.494004249572754 28.33768081665039 35.701937675476074 36.23846435546875 30.052206993103027
30.602060317993164 23.68985939025879 29.652881622314453 29.969806671142578 23.99639892578125
31.27593994140625 26.449471473693848 31.441144943237305 31.550698280334473 26.63452434539795
31.597678184509277 23.4725399017334 32.01690196990967 34.18018913269043 30.42362403869629
22.99147129058838 12.340431213378906 19.826309204101562 21.24927806854248 18.881037712097168
26.187213897705078 42.890936851501465 50.686673164367676 52.00828266143799 50.08871650695801
24.792153358459473 21.36118221282959 26.69249439239502 28.547531127929688 25.31763744354248
25.215648651123047 19.689632415771484 23.040287971496582 24.479537963867188 20.69107437133789
26.514187812805176 18.643579483032227 24.966164588928223 25.217604637145996 21.36455535888672
26.481950759887695 20.364327430725098 27.593667030334473 29.663762092590332 22.993367195129395
31.854507446289062 26.0330171585083 35.365946769714355 35.957319259643555 29.42935085296631
18.898977279663086 13.159868240356445 17.78056812286377 18.614286422729492 16.61765956878662
28.266886711120605 21.508042335510254 29.186606407165527 31.869322776794434 27.212400436401367
29.24944496154785 24.71355152130127 27.91299819946289 28.205841064453125 25.003270149230957
27.3528995513916 18.02315664291382 26.319178104400635 27.31442880630493 24.557318687438965
ModelName: /content/drive/MyDrive/Zarpies/models/masked/roberta-base_adapted_zarpiesT3
86.14707612991333 111.30934143066406 99.84960603713989 99.50966835021973 100.96827507019043
101.52813196182251 110.31430149078369 100.57042646408081 99.4538221359253 100.12278938293457
102.308021068573 113.21034383773804 99.19343996047974 94.88095283508301 97.94806385040283
94.58879375457764 103.48186492919922 93.38647556304932 91.79433965682983 92.91739082336426
95.78561019897461 100.79343461990356 90.0813512802124 87.74897813796997 88.76397228240967
109.57927989959717 119.56466436386108 106.16207456588745 104.33512783050537 106.72058057785034
95.28245115280151 106.44963836669922 96.75072574615479 95.37379455566406 95.37918281555176
76.83502388000488 90.92965412139893 80.0443377494812 77.93707180023193 79.31936550140381
88.39180994033813 98.9578709602356 87.31328392028809 85.0916199684143 84.70616817474365
86.9689507484436 100.75498962402344 87.65803909301758 85.35504627227783 86.45814990997314
88.44647312164307 98.42770099639893 88.48062467575073 86.71529960632324 86.2147102355957
102.20907068252563 110.53331470489502 99.48962068557739 99.00257015228271 101.40886783599854
99.88069534301758 110.69879007339478 99.53579568862915 98.33831119537354 99.42343521118164
108.10142135620117 118.68466663360596 106.90167093276978 105.43428754806519 107.85918045043945
103.94103956222534 114.22653675079346 102.15557384490967 99.75381469726562 101.24231624603271
82.34401941299438 98.37328147888184 89.61397314071655 87.63951349258423 88.55886316299438
98.14111280441284 109.5439567565918 98.88596534729004 96.90557718276978 98.54498195648193
82.67307996749878 92.45722436904907 80.65666103363037 79.22549724578857 78.97763633728027
94.31006526947021 104.02927541732788 92.96342182159424 92.03329753875732 92.98218297958374
96.94083833694458 107.87045526504517 96.29846668243408 94.02304124832153 95.1361198425293
90.0012845993042 97.76280879974365 87.59891891479492 86.7025842666626 87.11712551116943
78.9536805152893 104.5912618637085 94.5761342048645 92.30038547515869 93.13049793243408
98.22761631011963 108.72609043121338 96.9721908569336 95.89201068878174 97.94550037384033
95.01692867279053 104.03019189834595 95.62785053253174 94.1242527961731 95.89442348480225
89.30610609054565 102.35342216491699 88.76324367523193 85.99724578857422 87.19687366485596
85.7104139328003 99.68613719940186 87.46232604980469 84.55300712585449 85.92721462249756
94.08128929138184 104.28647708892822 93.47166156768799 91.86588764190674 91.89840698242188
96.52839183807373 107.0285472869873 96.388840675354 93.33675861358643 96.33001613616943
97.2723913192749 110.30578231811523 98.65540218353271 96.30522012710571 98.74760818481445
96.71166801452637 102.78574419021606 91.88313674926758 91.6021957397461 91.7242078781128
92.09256553649902 106.37789630889893 96.15141296386719 94.33251857757568 95.08259105682373
93.6392765045166 107.3562479019165 97.43877792358398 94.4246129989624 95.76148319244385
85.69132328033447 98.54495048522949 86.7338752746582 84.64085388183594 84.86896324157715
99.45193433761597 107.15861558914185 96.48600673675537 93.84955596923828 94.43569278717041
94.75748920440674 107.5842924118042 95.97370147705078 93.21670341491699 94.69645404815674
104.9897027015686 112.2221097946167 102.34188175201416 100.63644027709961 101.75772666931152
74.94713735580444 100.79340982437134 90.53088855743408 89.48160362243652 90.10052490234375
84.24180316925049 96.46378087997437 83.65951776504517 82.00789213180542 81.74289608001709
93.20650339126587 101.08940124511719 90.44575309753418 89.46118402481079 89.9469108581543
91.995934009552 104.4842586517334 93.63995838165283 91.73651647567749 94.07222747802734
89.63173723220825 105.99462032318115 94.57851600646973 92.41451072692871 94.86263942718506
101.64182186126709 109.2320146560669 96.28802871704102 95.53968048095703 95.98407077789307
86.169358253479 94.46514797210693 82.99363708496094 81.79125595092773 81.88957595825195
81.58935642242432 91.29456329345703 80.83362150192261 79.34382629394531 79.7717981338501
94.86158847808838 105.4345817565918 94.09720611572266 92.87032318115234 93.71902084350586
76.22617435455322 102.3108081817627 92.76750183105469 90.50539779663086 90.67515754699707
97.08553886413574 105.91346836090088 96.30287504196167 93.57556438446045 94.95260524749756
107.95883178710938 118.32403087615967 106.76570320129395 104.82532596588135 106.02281379699707
97.61437606811523 108.46486711502075 97.27985572814941 95.53194427490234 96.10728168487549
93.75876903533936 100.42187929153442 89.63335418701172 87.661208152771 87.50253200531006
90.95612955093384 102.14791297912598 92.28988838195801 88.86356735229492 91.27101469039917
97.29170799255371 108.92578029632568 98.73722743988037 96.10922813415527 96.9264965057373
103.52359437942505 111.05125761032104 99.55925273895264 98.35056400299072 100.4313325881958
107.45810079574585 121.68237209320068 108.6599473953247 102.8113317489624 104.36542320251465
122.14084529876709 131.46552848815918 120.42452478408813 117.18072462081909 118.64174699783325
95.9493727684021 105.93862628936768 93.98841857910156 93.04044151306152 93.47106647491455
105.53181409835815 114.30688953399658 103.54301357269287 101.49500894546509 103.05685043334961
87.20117568969727 97.99598693847656 87.24764251708984 84.57136821746826 85.67645835876465
94.11164855957031 106.94280624389648 94.95430183410645 93.24397277832031 94.10819435119629
92.48471879959106 103.08663034439087 91.22997379302979 89.85284614562988 90.1050968170166
82.96020221710205 93.18369197845459 82.45892810821533 80.41053199768066 80.8712158203125
92.07792282104492 101.84165573120117 92.43396949768066 88.91605043411255 91.87038516998291
93.75202751159668 100.97353744506836 88.47808742523193 87.09669971466064 89.11539888381958
97.56605768203735 107.06033706665039 97.31997728347778 93.8886046409607 94.75765180587769
94.40427541732788 106.71850681304932 96.02953624725342 94.5009822845459 95.98356628417969
87.37226390838623 98.6103138923645 88.30380630493164 87.57874870300293 87.5842866897583
103.73244380950928 114.74996089935303 101.43782806396484 101.35998249053955 102.06189918518066
98.10218334197998 110.1182165145874 98.68733024597168 97.38727474212646 98.8404016494751
99.19424962997437 106.1088752746582 94.81293058395386 92.22093725204468 93.85897970199585
98.84372854232788 109.95815086364746 99.31160259246826 96.28784275054932 96.94312191009521
108.47977638244629 116.67132663726807 105.56646585464478 102.73086929321289 104.08446931838989
101.2052116394043 112.35511684417725 101.80965518951416 99.29326248168945 101.3773832321167
85.65334606170654 111.70327281951904 100.63521194458008 98.2724084854126 100.20964050292969
92.70009803771973 116.87317037582397 106.48328447341919 105.48079347610474 106.88235998153687
78.85671949386597 102.02113437652588 90.19533014297485 88.19606637954712 88.34542798995972
102.15399265289307 126.06942844390869 115.6512246131897 114.36501884460449 116.21993732452393
87.56104230880737 98.72699880599976 86.28446197509766 84.55021572113037 84.73095798492432
107.80791902542114 119.6750078201294 106.91256523132324 105.79645013809204 106.58555459976196
105.12278175354004 111.3220739364624 99.53697443008423 97.39710998535156 99.68028259277344
94.81388664245605 102.69463062286377 90.93170738220215 88.86995315551758 90.98126792907715
94.03241920471191 104.09663772583008 93.97205638885498 91.59579277038574 92.20216083526611
98.46609878540039 105.60636901855469 94.63573837280273 93.31156063079834 93.75446605682373
81.55045413970947 107.73933506011963 96.47282123565674 95.45542430877686 96.18318557739258
99.66243362426758 109.04319286346436 97.61382007598877 95.55734062194824 97.78621101379395
96.61837148666382 104.14970874786377 92.02163648605347 90.9531478881836 91.77277946472168
95.4158353805542 107.35640621185303 96.58605527877808 93.37101221084595 94.45294570922852
112.64837646484375 122.42763996124268 112.06852626800537 110.07721662521362 111.48068046569824
94.59292125701904 103.1988468170166 93.37538146972656 91.20960807800293 92.66781902313232
90.62151145935059 100.43647480010986 89.64028692245483 86.89705753326416 88.88878154754639
101.45884227752686 113.39989376068115 101.18557500839233 101.53854608535767 103.07311058044434
97.97228145599365 107.36916208267212 97.66298007965088 95.14515018463135 95.83390760421753
109.73195934295654 120.92602157592773 110.10277271270752 107.52110767364502 110.22631168365479
82.92442226409912 114.1458330154419 102.27854824066162 101.75424003601074 101.70237827301025
106.01551866531372 121.13294982910156 105.9721999168396 103.01429748535156 104.56094408035278
93.97439813613892 115.23323154449463 104.0597414970398 102.92701768875122 103.36999320983887
103.22635269165039 109.55824279785156 99.22994995117188 98.3114128112793 98.3710994720459
83.59927749633789 95.40991449356079 86.40002489089966 83.07492685317993 85.9238772392273
73.54131269454956 83.54725551605225 72.01057147979736 70.77117967605591 71.02723789215088
96.67490434646606 107.57963466644287 96.49351119995117 94.61973476409912 96.48882865905762
85.86072969436646 98.16073226928711 84.7957763671875 82.48713874816895 83.5970869064331
83.62677240371704 99.08470916748047 90.20770263671875 86.79693555831909 87.88812732696533
85.01406240463257 97.38305282592773 85.92541217803955 83.44155216217041 84.66927146911621
82.11920166015625 93.84790563583374 83.60279369354248 80.28247117996216 81.31178760528564
85.40334987640381 97.40219593048096 85.22004985809326 82.8394775390625 83.46007537841797
82.70464038848877 93.82657432556152 82.24019575119019 79.51889610290527 80.94610786437988
95.01364803314209 108.28839445114136 95.48129463195801 92.44300889968872 94.0547046661377
102.8691954612732 113.37341928482056 102.13936376571655 99.64635848999023 102.48253059387207
98.15708255767822 112.2012071609497 100.44793891906738 98.20853805541992 100.61293315887451
107.03030252456665 118.39331769943237 105.41179704666138 103.38332462310791 104.31553649902344
110.85528993606567 117.4454984664917 105.06997060775757 102.74127388000488 103.87350845336914
99.33001470565796 109.0773572921753 96.5762677192688 94.19278907775879 95.58689546585083
82.59383058547974 92.30746555328369 81.11920022964478 77.88978672027588 77.90913486480713
93.46439504623413 104.06431484222412 90.22980117797852 89.4935884475708 87.62153053283691
102.42097520828247 111.02531242370605 99.41901874542236 97.32106590270996 98.62096214294434
99.66227722167969 109.18350839614868 96.77923107147217 93.92527484893799 96.51913690567017
117.0300121307373 126.89404296875 115.65871047973633 114.33931303024292 115.33600425720215
102.7995548248291 114.2404260635376 101.27547645568848 99.37596607208252 100.32158660888672
ModelName: /content/drive/MyDrive/Zarpies/models/masked/albert-base-v1_adapted_zarpiesT3
20.602170944213867 26.47259521484375 21.80564308166504 22.317106246948242 19.49736499786377
27.956253051757812 26.4061222076416 27.44504451751709 27.834595680236816 27.2166166305542
17.299654960632324 22.622812271118164 18.208918571472168 18.625330924987793 17.813350677490234
17.7481689453125 19.82190990447998 20.38589572906494 21.14747142791748 18.254233360290527
23.199451446533203 24.22273063659668 24.261259078979492 24.964417457580566 22.966442108154297
24.172773361206055 27.743578910827637 24.904251098632812 25.837488174438477 23.277785301208496
22.95284080505371 22.380282402038574 23.72540855407715 24.6704683303833 23.2062406539917
30.072235107421875 52.187193870544434 54.87303066253662 56.7673397064209 52.639973640441895
18.84993839263916 20.79446506500244 18.334965705871582 18.746670722961426 17.28122615814209
28.155434608459473 31.44687843322754 30.251266479492188 30.746413230895996 29.193921089172363
16.567663192749023 22.793773651123047 19.92628002166748 19.495347023010254 19.229469299316406
19.4351749420166 17.948588371276855 19.3331241607666 19.362303733825684 17.359450340270996
29.01848030090332 28.489710807800293 30.49363422393799 30.28235149383545 28.669119834899902
20.355502128601074 22.125754356384277 22.439037322998047 23.32125473022461 20.539912223815918
23.75936508178711 25.62324047088623 23.1244478225708 23.761996269226074 22.623584747314453
22.211200714111328 22.429009437561035 21.793822288513184 22.76699447631836 19.665637016296387
21.885732650756836 30.581298828125 29.504984855651855 28.48295021057129 28.234562873840332
23.34683609008789 26.612024307250977 28.848827362060547 29.093082427978516 24.62087059020996
25.06972026824951 25.633597373962402 26.73027229309082 27.487180709838867 25.663683891296387
22.544546127319336 23.367846488952637 24.52927589416504 24.051264762878418 20.756295204162598
19.794398307800293 25.183424949645996 24.72093391418457 23.948596000671387 22.91157054901123
24.84088134765625 41.42525672912598 38.189531326293945 39.068888664245605 36.53477668762207
19.08278465270996 25.14213466644287 24.72407341003418 25.98381519317627 24.66853904724121
20.873199462890625 15.7797269821167 22.26598834991455 22.105886459350586 19.771060943603516
24.750916481018066 28.56877040863037 27.530085563659668 27.950664520263672 24.94726848602295
23.911717414855957 25.887465476989746 23.025182723999023 23.679015159606934 21.046676635742188
18.485475540161133 22.83672332763672 24.098999977111816 24.8815336227417 22.013894081115723
21.62898349761963 24.12774085998535 24.91415786743164 25.393569946289062 23.53886318206787
23.398770332336426 24.190523147583008 26.32493782043457 27.558101654052734 24.81625270843506
23.873085021972656 30.290878295898438 28.449295043945312 29.552006721496582 27.705565452575684
22.337894439697266 25.73251438140869 26.102258682250977 26.877344131469727 24.81636333465576
22.822192192077637 49.44930934906006 49.47887134552002 48.10213088989258 44.23938179016113
20.39067840576172 32.72452640533447 32.88359260559082 30.77709197998047 28.126054763793945
18.515899658203125 21.60755443572998 21.95137119293213 21.671463012695312 19.35704231262207
16.36435604095459 20.59088897705078 19.904733657836914 20.434850692749023 18.211451530456543
21.568859100341797 25.137818336486816 24.5153751373291 24.956177711486816 23.606274604797363
30.107004165649414 28.661995887756348 30.00312900543213 29.708300590515137 29.4011173248291
21.575286865234375 30.302024841308594 30.62895393371582 29.604581832885742 26.354439735412598
24.599151611328125 30.30155849456787 28.58114528656006 28.76128578186035 27.447154998779297
24.013446807861328 24.040112495422363 24.491047859191895 25.504841804504395 24.052492141723633
22.755207061767578 23.857778549194336 25.20185947418213 25.315275192260742 24.488686561584473
23.426921844482422 21.860851287841797 22.122612953186035 22.017559051513672 21.89126491546631
24.07511329650879 35.405221939086914 34.359758377075195 34.857093811035156 31.778767585754395
22.901931762695312 36.239006996154785 31.361193656921387 30.38515281677246 27.831652641296387
28.253718376159668 28.193058967590332 27.815460205078125 27.550037384033203 26.678414344787598
21.922611236572266 23.15108013153076 24.69632053375244 26.126863479614258 23.979841232299805
20.147611618041992 24.69886875152588 23.058670043945312 23.43870258331299 21.834243774414062
21.429460525512695 27.39919090270996 29.561927795410156 29.21046733856201 26.816875457763672
21.91383934020996 26.34041404724121 23.938111305236816 23.837389945983887 23.030094146728516
18.48513412475586 23.76779270172119 21.789823532104492 21.628592491149902 19.03468132019043
20.778719902038574 24.702149391174316 23.34459114074707 23.95218563079834 22.554322242736816
30.716322898864746 39.90364456176758 44.1796236038208 44.96992492675781 43.62239170074463
23.505101203918457 26.633055686950684 26.182307243347168 25.712599754333496 24.904809951782227
20.03014373779297 20.136767387390137 18.14611053466797 18.699052810668945 17.162240982055664
21.08070182800293 23.80604839324951 22.0628719329834 22.606470108032227 21.221482276916504
19.442325592041016 22.954089164733887 23.683995246887207 24.449180603027344 22.82252311706543
24.798908233642578 23.085558891296387 23.684123992919922 23.873485565185547 22.430163383483887
22.5438175201416 29.07515239715576 28.169337272644043 27.72030544281006 25.89341449737549
24.4904842376709 27.300329208374023 26.786842346191406 27.20524024963379 26.141026496887207
25.12626838684082 25.81653118133545 26.53953742980957 27.39303207397461 24.665980339050293
18.534147262573242 23.224947929382324 22.88484287261963 23.343576431274414 21.106148719787598
18.385555267333984 27.538211822509766 25.6980619430542 25.238981246948242 23.53302764892578
23.577112197875977 29.871639251708984 26.148923873901367 26.501954078674316 24.799341201782227
22.842525482177734 22.44893741607666 25.354509353637695 25.231335639953613 23.354636192321777
25.972249031066895 29.93526268005371 28.92527484893799 28.905598640441895 26.707977294921875
22.224199295043945 30.004411697387695 35.794127464294434 33.71955108642578 30.373188018798828
21.2690486907959 27.379162788391113 27.949992179870605 27.183921813964844 24.70222568511963
24.68470001220703 24.411911010742188 26.089035034179688 26.44863796234131 25.01862144470215
25.819177627563477 24.214072227478027 25.127333641052246 25.624550819396973 23.267602920532227
26.798001289367676 27.16215229034424 27.553512573242188 29.055166244506836 25.395499229431152
17.323326110839844 22.578225135803223 19.968158721923828 19.03351879119873 17.539583206176758
24.47077751159668 26.68270969390869 26.915514945983887 27.1795711517334 25.607824325561523
21.939146041870117 28.01255702972412 26.863765716552734 25.749178886413574 22.963726043701172
25.259445190429688 27.304288864135742 26.46992778778076 26.23872470855713 23.8466854095459
28.07993793487549 27.421542167663574 26.66969108581543 27.122522354125977 26.848454475402832
20.246746063232422 22.87266445159912 20.834365844726562 21.664337158203125 19.624502182006836
18.126794815063477 23.006876945495605 24.884244918823242 24.641633987426758 21.58710765838623
21.664203643798828 28.89384365081787 26.26713275909424 26.230828285217285 24.92732334136963
21.83182716369629 21.77728271484375 22.499266624450684 23.67397117614746 22.20127582550049
25.563465118408203 26.137224197387695 25.443206787109375 26.70805263519287 24.388779640197754
21.865001678466797 25.1913423538208 22.761791229248047 23.329938888549805 22.530315399169922
26.474559783935547 23.81515121459961 25.611021041870117 26.504106521606445 23.71690273284912
24.233842849731445 22.79106330871582 23.863229751586914 24.35324001312256 22.028831481933594
20.49515724182129 23.10197353363037 25.661130905151367 26.004067420959473 24.03014087677002
23.313210487365723 25.447202682495117 23.71497917175293 24.08413791656494 23.137412071228027
17.583158493041992 21.06523609161377 17.84751033782959 18.68344020843506 17.329587936401367
21.007688522338867 24.21474838256836 20.787525177001953 20.784293174743652 19.5671443939209
